"","...1","participant","session","fixation_type","BIN_INDEX","sumFix","nTrials","meanFix","BIN_INDEX.Index","poly1","poly2","poly3","poly4"
"3096",3096,308622,2,"target",34,38,46,0.826086956521739,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"3097",3097,308622,2,"target",35,40,46,0.869565217391304,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"3098",3098,308622,2,"target",36,37,46,0.804347826086957,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"3099",3099,308622,2,"target",37,39,46,0.847826086956522,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"3100",3100,308622,2,"target",38,34,46,0.739130434782609,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"3101",3101,308622,2,"target",39,36,46,0.782608695652174,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"3102",3102,308622,2,"target",4,0,46,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"3103",3103,308622,2,"target",40,35,46,0.760869565217391,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"3104",3104,308622,2,"target",41,32,46,0.695652173913043,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"3105",3105,308622,2,"target",42,32,46,0.695652173913043,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"3106",3106,308622,2,"target",43,32,46,0.695652173913043,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"3107",3107,308622,2,"target",44,31,46,0.673913043478261,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"3108",3108,308622,2,"target",45,31,46,0.673913043478261,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"3109",3109,308622,2,"target",46,28,46,0.608695652173913,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"3110",3110,308622,2,"target",47,27,46,0.58695652173913,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"3111",3111,308622,2,"target",48,26,46,0.565217391304348,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"3112",3112,308622,2,"target",49,26,46,0.565217391304348,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"3113",3113,308622,2,"target",5,0,46,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"3114",3114,308622,2,"target",50,23,46,0.5,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"3115",3115,308622,2,"target",51,21,46,0.456521739130435,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"3116",3116,308622,2,"target",52,15,46,0.326086956521739,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"3117",3117,308622,2,"target",53,14,46,0.304347826086957,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"3118",3118,308622,2,"target",54,12,46,0.260869565217391,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"3119",3119,308622,2,"target",55,8,46,0.173913043478261,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"3120",3120,308622,2,"target",56,10,46,0.217391304347826,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"3121",3121,308622,2,"target",57,11,46,0.239130434782609,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"3122",3122,308622,2,"target",58,6,46,0.130434782608696,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"3123",3123,308622,2,"target",59,7,46,0.152173913043478,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"3124",3124,308622,2,"target",6,0,46,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"3125",3125,308622,2,"target",60,7,46,0.152173913043478,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"3126",3126,308622,2,"target",61,7,46,0.152173913043478,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"3127",3127,308622,2,"target",62,7,46,0.152173913043478,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"3128",3128,308622,2,"target",63,8,46,0.173913043478261,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"3129",3129,308622,2,"target",64,6,46,0.130434782608696,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"3130",3130,308622,2,"target",65,4,46,0.0869565217391304,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"3131",3131,308622,2,"target",66,5,46,0.108695652173913,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"3132",3132,308622,2,"target",67,5,46,0.108695652173913,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"3133",3133,308622,2,"target",68,5,46,0.108695652173913,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"3134",3134,308622,2,"target",69,5,46,0.108695652173913,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"3135",3135,308622,2,"target",7,1,46,0.0217391304347826,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"3136",3136,308622,2,"unrelated",0,0,46,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"3137",3137,308622,2,"unrelated",2,0,46,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"3138",3138,308622,2,"unrelated",20,6,46,0.130434782608696,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"3139",3139,308622,2,"unrelated",21,4,46,0.0869565217391304,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"3140",3140,308622,2,"unrelated",22,3,46,0.0652173913043478,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"3141",3141,308622,2,"unrelated",23,2,46,0.0434782608695652,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"3142",3142,308622,2,"unrelated",24,2,46,0.0434782608695652,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"3143",3143,308622,2,"unrelated",25,2,46,0.0434782608695652,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"3144",3144,308622,2,"unrelated",26,2,46,0.0434782608695652,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"3145",3145,308622,2,"unrelated",27,1,46,0.0217391304347826,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"3146",3146,308622,2,"unrelated",28,1,46,0.0217391304347826,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"3147",3147,308622,2,"unrelated",29,1,46,0.0217391304347826,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"3148",3148,308622,2,"unrelated",3,0,46,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"3149",3149,308622,2,"unrelated",30,0,46,0,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"3150",3150,308622,2,"unrelated",31,0,46,0,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"3151",3151,308622,2,"unrelated",32,0,46,0,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"3152",3152,308622,2,"unrelated",33,0,46,0,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"3153",3153,308622,2,"unrelated",34,0,46,0,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"3154",3154,308622,2,"unrelated",35,0,46,0,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"3155",3155,308622,2,"unrelated",36,1,46,0.0217391304347826,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"3156",3156,308622,2,"unrelated",37,2,46,0.0434782608695652,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"3157",3157,308622,2,"unrelated",38,2,46,0.0434782608695652,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"3158",3158,308622,2,"unrelated",39,1,46,0.0217391304347826,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"3159",3159,308622,2,"unrelated",4,0,46,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"3160",3160,308622,2,"unrelated",40,2,46,0.0434782608695652,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"3161",3161,308622,2,"unrelated",41,2,46,0.0434782608695652,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"3162",3162,308622,2,"unrelated",42,3,46,0.0652173913043478,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"3163",3163,308622,2,"unrelated",43,3,46,0.0652173913043478,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"3164",3164,308622,2,"unrelated",44,3,46,0.0652173913043478,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"3165",3165,308622,2,"unrelated",45,2,46,0.0434782608695652,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"3166",3166,308622,2,"unrelated",46,2,46,0.0434782608695652,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"3167",3167,308622,2,"unrelated",47,1,46,0.0217391304347826,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"3168",3168,308622,2,"unrelated",48,1,46,0.0217391304347826,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"3169",3169,308622,2,"unrelated",49,1,46,0.0217391304347826,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"3170",3170,308622,2,"unrelated",5,0,46,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"3171",3171,308622,2,"unrelated",50,1,46,0.0217391304347826,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"3172",3172,308622,2,"unrelated",51,1,46,0.0217391304347826,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"3173",3173,308622,2,"unrelated",52,1,46,0.0217391304347826,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"3174",3174,308622,2,"unrelated",53,1,46,0.0217391304347826,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"3175",3175,308622,2,"unrelated",54,1,46,0.0217391304347826,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"3176",3176,308622,2,"unrelated",55,0,46,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"3177",3177,308622,2,"unrelated",56,0,46,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"3178",3178,308622,2,"unrelated",57,0,46,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"3179",3179,308622,2,"unrelated",58,0,46,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"3180",3180,308622,2,"unrelated",59,0,46,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"3181",3181,308622,2,"unrelated",6,0,46,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"3182",3182,308622,2,"unrelated",60,0,46,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"3183",3183,308622,2,"unrelated",61,0,46,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"3184",3184,308622,2,"unrelated",62,0,46,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"3185",3185,308622,2,"unrelated",63,0,46,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"3186",3186,308622,2,"unrelated",64,0,46,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"3187",3187,308622,2,"unrelated",65,0,46,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"3188",3188,308622,2,"unrelated",66,0,46,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"3189",3189,308622,2,"unrelated",67,0,46,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"3190",3190,308622,2,"unrelated",68,0,46,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"3191",3191,308622,2,"unrelated",69,0,46,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"3192",3192,308622,2,"unrelated",7,0,46,0,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"3193",3193,308624,1,"phonological",0,0,14,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"3194",3194,308624,1,"phonological",2,0,14,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"3195",3195,308624,1,"phonological",20,0,14,0,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"3196",3196,308624,1,"phonological",21,1,14,0.0714285714285714,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"3197",3197,308624,1,"phonological",22,1,14,0.0714285714285714,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"3198",3198,308624,1,"phonological",23,1,14,0.0714285714285714,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"3199",3199,308624,1,"phonological",24,1,14,0.0714285714285714,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"3200",3200,308624,1,"phonological",25,1,14,0.0714285714285714,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"3201",3201,308624,1,"phonological",26,1,14,0.0714285714285714,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"3202",3202,308624,1,"phonological",27,1,14,0.0714285714285714,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"3203",3203,308624,1,"phonological",28,1,14,0.0714285714285714,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"3204",3204,308624,1,"phonological",29,1,14,0.0714285714285714,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"3205",3205,308624,1,"phonological",3,0,14,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"3206",3206,308624,1,"phonological",30,1,14,0.0714285714285714,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"3207",3207,308624,1,"phonological",31,1,14,0.0714285714285714,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"3208",3208,308624,1,"phonological",32,1,14,0.0714285714285714,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"3209",3209,308624,1,"phonological",33,1,14,0.0714285714285714,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"3210",3210,308624,1,"phonological",34,1,14,0.0714285714285714,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"3211",3211,308624,1,"phonological",35,0,14,0,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"3212",3212,308624,1,"phonological",36,1,14,0.0714285714285714,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"3213",3213,308624,1,"phonological",37,1,14,0.0714285714285714,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"3214",3214,308624,1,"phonological",38,1,14,0.0714285714285714,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"3215",3215,308624,1,"phonological",39,1,14,0.0714285714285714,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"3216",3216,308624,1,"phonological",4,0,14,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"3217",3217,308624,1,"phonological",40,2,14,0.142857142857143,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"3218",3218,308624,1,"phonological",41,2,14,0.142857142857143,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"3219",3219,308624,1,"phonological",42,2,14,0.142857142857143,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"3220",3220,308624,1,"phonological",43,1,14,0.0714285714285714,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"3221",3221,308624,1,"phonological",44,1,14,0.0714285714285714,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"3222",3222,308624,1,"phonological",45,1,14,0.0714285714285714,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"3223",3223,308624,1,"phonological",46,0,14,0,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"3224",3224,308624,1,"phonological",47,0,14,0,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"3225",3225,308624,1,"phonological",48,0,14,0,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"3226",3226,308624,1,"phonological",49,0,14,0,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"3227",3227,308624,1,"phonological",5,0,14,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"3228",3228,308624,1,"phonological",50,0,14,0,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
